CustomerID,AccountNumber,CustomerType,SalesTerritoryGroup,SalesTerritory,AddressLine1,City,PostalCode
27985,AW00027985,I,Pacific,Australia,4200 Greenbrook Dr.,Malabar,2036
27986,AW00027986,I,Pacific,Australia,6982 Duck Horn Court,Lavender Bay,2060
27987,AW00027987,I,Pacific,Australia,611 Hilltop Dr.,Geelong,3220
27988,AW00027988,I,North America,Southwest,6140 Mt. Whitney Way,Fremont,94536
27989,AW00027989,I,North America,Southwest,793 Crawford Street,Newport Beach,92625
27990,AW00027990,I,North America,Southwest,6480 Croyden Dr.,Novato,94947
27991,AW00027991,I,North America,Northwest,8286 Willow St.,Oregon City,97045
27992,AW00027992,I,North America,Northwest,9988 Belmont,Salem,97301
27993,AW00027993,I,North America,Southwest,3402 Wawona Lane,Santa Cruz,95062
27994,AW00027994,I,North America,Northwest,5680 Camelback Ct.,Beaverton,97005
27995,AW00027995,I,North America,Southwest,3053 W. Watson Court,Berkeley,94704
27996,AW00027996,I,North America,Southwest,1300 Zebra Street,Mill Valley,94941
27997,AW00027997,I,North America,Southwest,1805 Gallagher Circle,Burlingame,94010
27998,AW00027998,I,North America,Canada,6149 Minert Rd.,Shawnee,V9B 5T2
27999,AW00027999,I,North America,Northwest,8600 Jocular,Portland,97205
28000,AW00028000,I,North America,Canada,267 Roland Ct.,Langley,V3A 4R2
28001,AW00028001,I,North America,Southwest,5586 P St.,Burlingame,94010
28002,AW00028002,I,North America,Northwest,9187 Mario Way,Bremerton,98312
28003,AW00028003,I,North America,Northwest,4180 Valley Manor,Lynnwood,98036
28004,AW00028004,I,North America,Northwest,8341 Ronda Ct.,Marysville,98270
28005,AW00028005,I,North America,Southwest,1652 Buskirk Ave,Berkeley,94704
28006,AW00028006,I,North America,Southwest,9015 G St.,Long Beach,90802
28007,AW00028007,I,North America,Southwest,2918 Pleasant Circle,Beverly Hills,90210
28008,AW00028008,I,North America,Northwest,3854 Wildcat Circle,Salem,97301
28009,AW00028009,I,North America,Southwest,5323 Stanford St,La Jolla,92806
28010,AW00028010,I,North America,Northwest,7085 North 29th St,Oregon City,97045
28011,AW00028011,I,North America,Northwest,2895 Hill Street,Milwaukie,97222
28012,AW00028012,I,North America,Northwest,8612 Pembrook Court,Lake Oswego,97034
28013,AW00028013,I,North America,Canada,4732 Mt. Hood Circle,Port Hammond,V6B 3P7
28014,AW00028014,I,North America,Southwest,6267 Eastgate Lane,Beverly Hills,90210
28015,AW00028015,I,North America,Northwest,572 Coldwater Drive,Kirkland,98033
28016,AW00028016,I,North America,Southwest,5893 Wiget Lane,Newport Beach,92625
28017,AW00028017,I,North America,Northwest,4061 Vinewood Dr.,Bremerton,98312
28018,AW00028018,I,North America,Southwest,6615 Winterglenn Way,Redwood City,94063
28019,AW00028019,I,North America,Northwest,6762 Mission Blvd,Edmonds,98020
28020,AW00028020,I,North America,Northwest,3374 Edward Ave.,Everett,98201
28021,AW00028021,I,North America,Canada,7323 Apple Drive,Port Hammond,V6B 3P7
28022,AW00028022,I,North America,Southwest,8361 Flora Ave.,Downey,90241
28023,AW00028023,I,North America,Northwest,4645 Rossmor Parkway,Corvallis,97330
28024,AW00028024,I,North America,Southwest,9446 Camelback Ct.,Burlingame,94010
28025,AW00028025,I,North America,Canada,3797 Mt. Wilson Way,Vancouver,V7L 4J4
28026,AW00028026,I,North America,Southwest,796 Rain Drop Circle,Palo Alto,94303
28027,AW00028027,I,North America,Canada,2305 Ravenwood Drive,Victoria,V8V
28028,AW00028028,I,North America,Northwest,9161 Viking Drive,Marysville,98270
28029,AW00028029,I,North America,Southwest,4188 Lodge Dr.,Burbank,91502
28030,AW00028030,I,North America,Northwest,3567 Sierra Street,Beaverton,97005
28031,AW00028031,I,North America,Southwest,2782 Pacific,Chula Vista,91910
28032,AW00028032,I,North America,Southwest,9571 Live Oak Dr.,Glendale,91203
28033,AW00028033,I,North America,Southwest,3173 Darlene Drive,Burlingame,94010
28034,AW00028034,I,North America,Canada,3433 Roland Dr.,Langford,V9
28035,AW00028035,I,North America,Canada,7874 Santa Barbara Rd.,Newton,V2M1N7
28036,AW00028036,I,North America,Canada,7502 Elwood Drive,Sooke,V0
28037,AW00028037,I,North America,Northwest,8424 Montanya Court,Woodburn,97071
28038,AW00028038,I,North America,Southwest,478 Grant St,Bellflower,90706
28039,AW00028039,I,North America,Southwest,5994 El Capitan,Palo Alto,94303
28040,AW00028040,I,North America,Northwest,4160 Saranap,Everett,98201
28041,AW00028041,I,North America,Northwest,5648 Roland Ct.,Olympia,98501
28042,AW00028042,I,North America,Southwest,5452 Corte Gilberto,Concord,94519
28043,AW00028043,I,North America,Southwest,8961 Abbey Court,Concord,94519
28044,AW00028044,I,North America,Southwest,1506 St. George Court,Concord,94519
28045,AW00028045,I,North America,Canada,2262 Main Street,Haney,V2W 1W2
28046,AW00028046,I,North America,Canada,21 Red Tree Way,Langford,V9
28047,AW00028047,I,North America,Northwest,8297 Dos Encinas,Beaverton,97005
28048,AW00028048,I,North America,Southwest,8813 Driving Dr,Lemon Grove,91945
28049,AW00028049,I,North America,Southwest,1809 Candellero Dr.,Oakland,94611
28050,AW00028050,I,North America,Southwest,6691 Brookview Dr,Santa Monica,90401
28051,AW00028051,I,North America,Canada,7314 El Capitan Lane,Vancouver,V7L 4J4
28052,AW00028052,I,North America,Northwest,1771 Coastal Blvd.,Bremerton,98312
28053,AW00028053,I,North America,Southwest,7059 Garrow Dr.,Beverly Hills,90210
28054,AW00028054,I,North America,Southwest,885 Shakespeare Drive,Redwood City,94063
28055,AW00028055,I,North America,Northwest,2083 Lindenwood Drive,Port Orchard,98366
28056,AW00028056,I,North America,Northwest,3598 Wildberry Court,Walla Walla,99362
28057,AW00028057,I,North America,Northwest,6735 Alet Court,Seattle,98104
28058,AW00028058,I,North America,Southwest,7799 Reality Dr,Burlingame,94010
28059,AW00028059,I,North America,Southwest,2755 Fairfield Ave,Bellflower,90706
28060,AW00028060,I,North America,Northwest,1378 String Dr,Salem,97301
28061,AW00028061,I,North America,Southwest,3234 Royal Arch Court,Burlingame,94010
28062,AW00028062,I,North America,Southwest,6206 Arthur Rd,Santa Monica,90401
28063,AW00028063,I,North America,Southwest,9081 Texas Way,Santa Cruz,95062
28064,AW00028064,I,North America,Northwest,4555 Hackney Lane,Beaverton,97005
28065,AW00028065,I,North America,Southwest,9444 Camelback Ct.,Beverly Hills,90210
28066,AW00028066,I,North America,Southwest,9727 N. Michell Canyon Rd.,Downey,90241
28067,AW00028067,I,North America,Southwest,9991 El Pintado Road,Lemon Grove,91945
28068,AW00028068,I,North America,Southwest,9106 Edwards Ave.,Newport Beach,92625
28069,AW00028069,I,North America,Canada,2219 Dewing Avenue,Sooke,V0
28070,AW00028070,I,North America,Southwest,2371 Deerfield Dr.,Daly City,94015
28071,AW00028071,I,North America,Southwest,9956 La Salle St.,Berkeley,94704
28072,AW00028072,I,North America,Canada,4187 Banbury Loop,Metchosin,V9
28073,AW00028073,I,North America,Canada,2961 Ameno Road,Port Hammond,V6B 3P7
28074,AW00028074,I,North America,Canada,4601 San Ramon Road,Vancouver,V7L 4J4
28075,AW00028075,I,North America,Northwest,7820 S. Rising Ave,Spokane,99202
28076,AW00028076,I,North America,Southwest,9604 Ryan Rd.,Redwood City,94063
28077,AW00028077,I,North America,Southwest,6820 Krueger Drive,San Gabriel,91776
28078,AW00028078,I,North America,Northwest,1293 Silverwood Drive,Lake Oswego,97034
28079,AW00028079,I,North America,Canada,6842 Fernwood Drive,Shawnee,V8Z 4N5
28080,AW00028080,I,North America,Canada,6868 Firestone,Victoria,V8V
28081,AW00028081,I,North America,Northwest,5377 Pine Creek Way,Portland,97205
28082,AW00028082,I,North America,Northwest,6237 El Rancho Dr.,Puyallup,98371
28083,AW00028083,I,North America,Southwest,4159 Apple Drive,Bellflower,90706
28084,AW00028084,I,North America,Southwest,9761 Fox Way,Berkeley,94704
28085,AW00028085,I,North America,Northwest,1343 Prospect St,Marysville,98270
28086,AW00028086,I,North America,Southwest,313 Park Highlands,Bellflower,90706
28087,AW00028087,I,North America,Southwest,8727 Logan Court,Bellflower,90706
28088,AW00028088,I,North America,Southwest,9666 Northridge Ct.,Bellflower,90706
28089,AW00028089,I,North America,Southwest,9930 Clinton Dr,Chula Vista,91910
28090,AW00028090,I,North America,Southwest,5043 San Antonio,Fremont,94536
28091,AW00028091,I,Pacific,Australia,7040 Santa Fe Street,Newcastle,2300
28092,AW00028092,I,North America,Canada,6445 Heartwood Drive,Haney,V2W 1W2
28093,AW00028093,I,North America,Northwest,3487 Hill Dr.,Bellingham,98225
28094,AW00028094,I,North America,Northwest,1113 Ready Road,Lake Oswego,97034
28095,AW00028095,I,North America,Northwest,561 Park Glenn,Sedro Woolley,98284
28096,AW00028096,I,North America,Southwest,5935 Isabel,Berkeley,94704
28097,AW00028097,I,North America,Southwest,2215 La Corte Bonita,Chula Vista,91910
28098,AW00028098,I,Pacific,Australia,3797 Mt. Wilson Way,Sunbury,3429
28099,AW00028099,I,North America,Southwest,5701 San Miguel Road,Woodland Hills,91364
28100,AW00028100,I,North America,Southwest,6238 Mount Circle,Woodland Hills,91364
28101,AW00028101,I,North America,Canada,7952 El Verano,Port Hammond,V6B 3P7
28102,AW00028102,I,Pacific,Australia,9699 William Reed Dr.,North Ryde,2113
28103,AW00028103,I,Pacific,Australia,6880 N Lucile Lane,Silverwater,2264
28104,AW00028104,I,North America,Southwest,495 Alameda Drive,Coronado,92118
28105,AW00028105,I,North America,Southwest,5582 Ryan Court,Downey,90241
28106,AW00028106,I,North America,Southwest,1663 Almond Drive,Grossmont,91941
28107,AW00028107,I,Pacific,Australia,2855 West F St.,Geelong,3220
28108,AW00028108,I,Pacific,Australia,8328 San Francisco,Geelong,3220
28109,AW00028109,I,Pacific,Australia,3606 Bolton Circle,Geelong,3220
28110,AW00028110,I,Pacific,Australia,6876 Winthrop Street,Newcastle,2300
28111,AW00028111,I,Pacific,Australia,6725 Arata Way,Sydney,1002
28112,AW00028112,I,North America,Southwest,9069 Muir Road,Downey,90241
28113,AW00028113,I,Pacific,Australia,8857 Sunshine,Wollongong,2500
28114,AW00028114,I,Pacific,Australia,3798 Vine Hill Way,Gold Coast,4217
28115,AW00028115,I,Pacific,Australia,6410 Army Drive,Caloundra,4551
28116,AW00028116,I,Pacific,Australia,8452 Pine Hollow Rd.,Hawthorne,4171
28117,AW00028117,I,Pacific,Australia,3237 Orchid Ct,Sydney,1002
28118,AW00028118,I,Pacific,Australia,4651 Brownstone Rd,Brisbane,4000
28119,AW00028119,I,Pacific,Australia,280 Calle Verde Dr.,Milsons Point,2061
28120,AW00028120,I,Pacific,Australia,4451 Carmel Dr.,St. Leonards,2065
28121,AW00028121,I,North America,Canada,4551 Thistle Circle,Victoria,V8V
28122,AW00028122,I,North America,Northwest,3601 Greenbush Drive,Redmond,98052
28123,AW00028123,I,North America,Southwest,5065 Cloverleaf Circle,Berkeley,94704
28124,AW00028124,I,North America,Southwest,9603 Houston Ct,Daly City,94015
28125,AW00028125,I,North America,Southwest,6598 Hargate Court,Fremont,94536
28126,AW00028126,I,North America,Southwest,2633 Dalis Dr.,Glendale,91203
28127,AW00028127,I,North America,Southwest,8274 Gladstone Drive,Santa Cruz,95062
28128,AW00028128,I,North America,Southwest,5731 La Mar Ct.,El Cajon,92020
28129,AW00028129,I,North America,Canada,4891 Olivera Rd,Sooke,V0
28130,AW00028130,I,North America,Canada,1145 Paraiso Ct.,Langley,V3A 4R2
28131,AW00028131,I,North America,Southwest,2071 Concord Blvd.,Burbank,91502
28132,AW00028132,I,Pacific,Australia,110 E. Watson Court,Hervey Bay,4655
28133,AW00028133,I,Pacific,Australia,3985 Jacqueline Drive,Rhodes,2138
28134,AW00028134,I,Pacific,Australia,6341 Darnett Circle,Lane Cove,1597
28135,AW00028135,I,Pacific,Australia,2782 San Simeon,Coffs Harbour,2450
28136,AW00028136,I,Pacific,Australia,5964 Sepulveda Ct.,Darlinghurst,2010
28137,AW00028137,I,Pacific,Australia,2390 Brodia Court,North Sydney,2055
28138,AW00028138,I,Pacific,Australia,9641 M St.,South Melbourne,3205
28139,AW00028139,I,Pacific,Australia,1695 Valley High Dr,Melbourne,3000
28140,AW00028140,I,Pacific,Australia,9482 Rosebrook Ct.,Rockhampton,4700
28141,AW00028141,I,North America,Canada,9821 Juniper Drive,Victoria,V8V
28142,AW00028142,I,North America,Northwest,4469 Rain Drop Circle,Ballard,98107
28143,AW00028143,I,North America,Northwest,1085 Ash Lane,Spokane,99202
28144,AW00028144,I,North America,Northwest,5995 Olivera Rd.,Yakima,98901
28145,AW00028145,I,North America,Southwest,7177 Danesta Dr.,Burbank,91502
28146,AW00028146,I,North America,Southwest,6550 Gregory Dr.,Mill Valley,94941
28147,AW00028147,I,North America,Southwest,6713 Castle Rock,Bellflower,90706
28148,AW00028148,I,North America,Northwest,3682 Macarthur Avenue,Bremerton,98312
28149,AW00028149,I,North America,Southwest,1063 Pinehurst Court,Lakewood,90712
28150,AW00028150,I,North America,Southwest,7622 Mayette Avenue,Lincoln Acres,91950
28151,AW00028151,I,North America,Southwest,5510 Chickpea Ct.,Downey,90241
28152,AW00028152,I,North America,Southwest,9699 Gilardy Drive,San Carlos,94070
28153,AW00028153,I,North America,Canada,9277 Santa Rita Dr,Oak Bay,V8P
28154,AW00028154,I,North America,Southwest,7306 Pastime Drive,Long Beach,90802
28155,AW00028155,I,North America,Southwest,1144 Paradise Ct.,Newport Beach,92625
28156,AW00028156,I,North America,Southwest,5764 St. Dunstan Ct.,Santa Cruz,95062
28157,AW00028157,I,North America,Canada,4722 Carrick Ct.,Newton,V2L3W8
28158,AW00028158,I,North America,Southwest,9620 Fallbrook Road,Berkeley,94704
28159,AW00028159,I,North America,Southwest,679 Lanton Ave,Berkeley,94704
28160,AW00028160,I,North America,Canada,6897 Deerfield Dr.,Langford,V9
28161,AW00028161,I,North America,Canada,1867 Sahara Drive,Newton,V2M1P1
28162,AW00028162,I,North America,Southwest,2186 Claycord Ave.,Grossmont,91941
28163,AW00028163,I,North America,Northwest,4092 Tupelp Drive,Woodburn,97071
28164,AW00028164,I,North America,Southwest,419 River Ash Court,Lakewood,90712
28165,AW00028165,I,North America,Canada,9828 Larch Ct,Cliffside,V8Y 1L1
28166,AW00028166,I,North America,Southwest,9784 Mellowood Street,Coronado,92118
28167,AW00028167,I,North America,Southwest,1083 W. Hook Road,Los Angeles,90012
28168,AW00028168,I,North America,Southwest,9104 Melody Drive,Long Beach,90802
28169,AW00028169,I,North America,Canada,9330 Georgia Dr.,Victoria,V8V
28170,AW00028170,I,North America,Southwest,2251 Temple Drive,Glendale,91203
28171,AW00028171,I,North America,Northwest,P. O. Box 5413,Burien,98168
28172,AW00028172,I,North America,Southwest,4000 Krueger Drive,Burbank,91502
28173,AW00028173,I,North America,Canada,1547 Larkwood Ct.,Cliffside,V8Y 1L1
28174,AW00028174,I,North America,Northwest,4268 Shadow Court,Beaverton,97005
28175,AW00028175,I,North America,Northwest,9903 East Lane,Beaverton,97005
28176,AW00028176,I,North America,Canada,3857 Westchester Pl.,Newton,V2M1N7
28177,AW00028177,I,North America,Canada,2765 Robbins Place,Royal Oak,V8X
28178,AW00028178,I,North America,Canada,5806 West Slough Rd,Victoria,V8V
28179,AW00028179,I,North America,Northwest,4814 Seascape Circle,Beaverton,97005
28180,AW00028180,I,North America,Northwest,1613 Santa Maria,Bellingham,98225
28181,AW00028181,I,North America,Northwest,5412 Glenhaven Ave South,Lebanon,97355
28182,AW00028182,I,North America,Southwest,6242 Cleveland Avenue,Woodland Hills,91364
28183,AW00028183,I,North America,Southwest,1060 Mcelroy Court,Burbank,91502
28184,AW00028184,I,North America,Southwest,5289 Steven Drive,Newport Beach,92625
28185,AW00028185,I,North America,Southwest,1773 Royal Palm Lane,Burbank,91502
28186,AW00028186,I,North America,Northwest,2205 Stonehedge Dr.,Beaverton,97005
28187,AW00028187,I,North America,Southwest,4633 Jefferson Street,Los Angeles,90012
28188,AW00028188,I,North America,Northwest,6696 Park Highlands Blvd.,Lake Oswego,97034
28189,AW00028189,I,North America,Canada,4610 Pinto Road,N. Vancouver,V7L 4J4
28190,AW00028190,I,North America,Southwest,3432 White Pl.,Redwood City,94063
28191,AW00028191,I,North America,Northwest,3700 Lane Way,Burien,98168
28192,AW00028192,I,North America,Northwest,977 Delta View Ln.,Yakima,98901
28193,AW00028193,I,North America,Southwest,4377 Viking Dr.,Lemon Grove,91945
28194,AW00028194,I,North America,Northwest,8398 Kathryn Drive,Beaverton,97005
28195,AW00028195,I,North America,Canada,5414 Stonehedge Dr.,Burnaby,V3J 6Z3
28196,AW00028196,I,North America,Northwest,2303 Rosebrook Ct.,Salem,97301
28197,AW00028197,I,North America,Canada,799 Temple Dr.,Vancouver,V7L 4J4
28198,AW00028198,I,North America,Canada,2201 Huston Road,Sooke,V0
28199,AW00028199,I,North America,Southwest,9682 Morello Court,San Francisco,94109
28200,AW00028200,I,North America,Southwest,8354 Ponderosa Drive,Santa Monica,90401
28201,AW00028201,I,Pacific,Australia,4478 Rainier Dr.,Hervey Bay,4655
28202,AW00028202,I,Pacific,Australia,1688 Sudan Loop,Bendigo,3550
28203,AW00028203,I,Pacific,Australia,5805 Nob Hill Drive,South Melbourne,3205
28204,AW00028204,I,Pacific,Australia,6975 Ridgewood Drive,Wollongong,2500
28205,AW00028205,I,Pacific,Australia,4644 Rossmor Parkway,East Brisbane,4169
28206,AW00028206,I,Pacific,Australia,8758 Garden Ave,Port Macquarie,2444
28207,AW00028207,I,Pacific,Australia,4487 San Miguel Court,Seaford,3198
28208,AW00028208,I,Pacific,Australia,8758 Garden Ave,Perth,6006
28209,AW00028209,I,Pacific,Australia,5983 Meadowlark Court,Sunbury,3429
28210,AW00028210,I,Pacific,Australia,9730 Krueger Drive,Lavender Bay,2060
28211,AW00028211,I,Pacific,Australia,7787 Olive St.,Rockhampton,4700
28212,AW00028212,I,Pacific,Australia,1082 Crivello Avenue,Cranbourne,3977
28213,AW00028213,I,Pacific,Australia,4846 Colfax St.,Melbourne,3000
28214,AW00028214,I,Pacific,Australia,8737 Golf Club Rd.,Goulburn,2580
28215,AW00028215,I,Pacific,Australia,359 Candlestick Dr.,Warrnambool,3280
28216,AW00028216,I,Pacific,Australia,1567 Midway Ct,Silverwater,2264
28217,AW00028217,I,Pacific,Australia,189 Rae Anne Dr,Caloundra,4551
28218,AW00028218,I,Pacific,Australia,9784 Mellowood Street,Malabar,2036
28219,AW00028219,I,Pacific,Australia,4666 Sierra Ridge,Lavender Bay,2060
28220,AW00028220,I,Pacific,Australia,4769 Mt. View Dr.,Rockhampton,4700
28221,AW00028221,I,North America,Southwest,6314 Mota Dr.,San Gabriel,91776
28222,AW00028222,I,North America,Northwest,8769 Haven Drive,W. Linn,97068
28223,AW00028223,I,North America,Southwest,624 Peabody Road,Downey,90241
28224,AW00028224,I,North America,Southwest,895 Sandalwood Drive,Newport Beach,92625
28225,AW00028225,I,North America,Southwest,4032 La Salle Ave,San Diego,92102
28226,AW00028226,I,North America,Northwest,2951 Dublin,Edmonds,98020
28227,AW00028227,I,North America,Northwest,8523 Magic Dr,Port Orchard,98366
28228,AW00028228,I,North America,Northwest,2569 La Orinda Pl.,Puyallup,98371
28229,AW00028229,I,North America,Southwest,3582 Juliet Court,Torrance,90505
28230,AW00028230,I,North America,Southwest,1462 Summit View Dr.,Woodland Hills,91364
28231,AW00028231,I,North America,Northwest,8358 Azalea Avenue,Salem,97301
28232,AW00028232,I,North America,Northwest,8219 Orwood Rd.,Beaverton,97005
28233,AW00028233,I,North America,Northwest,3977 Strasbourg Lane,Walla Walla,99362
28234,AW00028234,I,North America,Southwest,3624 Garaventa Drive,Bellflower,90706
28235,AW00028235,I,North America,Southwest,8310 Mountaire Pkwy.,Coronado,92118
28236,AW00028236,I,North America,Southwest,966 Houston Ct,Daly City,94015
28237,AW00028237,I,North America,Southwest,8127 Otter Dr.,Downey,90241
28238,AW00028238,I,North America,Southwest,4534 Blum Rd.,Fremont,94536
28239,AW00028239,I,North America,Canada,3302 Alan Dr,Victoria,V8V
28240,AW00028240,I,North America,Northwest,6979 Harvard Drive,Puyallup,98371
28241,AW00028241,I,North America,Northwest,3994 Pinecrest Court,Renton,98055
28242,AW00028242,I,North America,Southwest,8280 Parkway Dr.,Chula Vista,91910
28243,AW00028243,I,North America,Southwest,9448 San Marino Ct.,Lemon Grove,91945
28244,AW00028244,I,North America,Southwest,5972 Boxwood Dr.,Torrance,90505
28245,AW00028245,I,North America,Canada,5309 Diane Ct.,Haney,V2W 1W2
28246,AW00028246,I,North America,Northwest,5811 Hillcrest,Corvallis,97330
28247,AW00028247,I,North America,Northwest,2835 The Trees Drive,Lake Oswego,97034
28248,AW00028248,I,North America,Canada,9168 Wellington Ct.,Metchosin,V9
28249,AW00028249,I,North America,Northwest,4638 Chestnut Ave,Milwaukie,97222
28250,AW00028250,I,North America,Southwest,8370 Merry Circle,Bellflower,90706
28251,AW00028251,I,North America,Southwest,2049 Benedict Court,Beverly Hills,90210
28252,AW00028252,I,North America,Southwest,8238 D Crane Ct.,Newport Beach,92625
28253,AW00028253,I,North America,Southwest,2 Fall Creek Road,West Covina,91791
28254,AW00028254,I,North America,Canada,9684 Morello Heights Circle,Sooke,V0
28255,AW00028255,I,North America,Northwest,2461 Stephine Way,Ballard,98107
28256,AW00028256,I,North America,Northwest,1440 Azores Circle,Beaverton,97005
28257,AW00028257,I,North America,Northwest,2556 San Remo Ct,Yakima,98901
28258,AW00028258,I,North America,Southwest,2773 Kirkwood Dr,San Francisco,94109
28259,AW00028259,I,North America,Southwest,3663 Colt Ct.,Santa Monica,90401
28260,AW00028260,I,North America,Canada,1048 Burwood Way,Haney,V2W 1W2
28261,AW00028261,I,North America,Canada,8682 Hungry Rd,Victoria,V8V
28262,AW00028262,I,North America,Northwest,8500 Pinehurst Court,Everett,98201
28263,AW00028263,I,North America,Northwest,5474 Jason Ct.,Everett,98201
28264,AW00028264,I,North America,Northwest,1025 R St.,Kirkland,98033
28265,AW00028265,I,North America,Northwest,2791 Orchard View Ave.,Salem,97301
28266,AW00028266,I,North America,Northwest,4456 Eastgate,Salem,97301
28267,AW00028267,I,North America,Southwest,8824 D Apling Court,Burlingame,94010
28268,AW00028268,I,North America,Southwest,473 Heather Road,Concord,94519
28269,AW00028269,I,North America,Southwest,5219 Bailey Ln.,Glendale,91203
28270,AW00028270,I,North America,Northwest,3727 Duck Horn Court,Walla Walla,99362
28271,AW00028271,I,North America,Southwest,5627 Imperial Dr.,Beverly Hills,90210
28272,AW00028272,I,North America,Canada,9621 Alamo Court,Sooke,V0
28273,AW00028273,I,North America,Southwest,8141 Mitchell Canyon Road,Redwood City,94063
28274,AW00028274,I,North America,Northwest,9562 Tupelo Dr.,Burien,98168
28275,AW00028275,I,North America,Southwest,3001 Hanson Lane,Burlingame,94010
28276,AW00028276,I,North America,Northwest,2574 Red Leaf,Bellingham,98225
28277,AW00028277,I,North America,Northwest,5562 Galindo Street,Bellingham,98225
28278,AW00028278,I,North America,Northwest,879 South Royal Links,Bremerton,98312
28279,AW00028279,I,North America,Northwest,1963 Palms,Bremerton,98312
28280,AW00028280,I,North America,Northwest,5995 The Trees Dr.,Oregon City,97045
28281,AW00028281,I,North America,Southwest,9566 River Ash Court,Colma,94014
28282,AW00028282,I,North America,Northwest,3348 Del Vista Court,Salem,97301
28283,AW00028283,I,North America,Canada,8364 Pepper Drive,N. Vancouver,V7L 4J4
28284,AW00028284,I,North America,Canada,1780 Abbey Court,Royal Oak,V8X
28285,AW00028285,I,North America,Northwest,9666 Stillwater Ct.,Oregon City,97045
28286,AW00028286,I,North America,Northwest,6097 Mt. McKinley Ct.,Redmond,98052
28287,AW00028287,I,North America,Southwest,9687 Shakespeare Drive,Concord,94519
28288,AW00028288,I,North America,Southwest,4861 Via Valencia,Concord,94519
28289,AW00028289,I,North America,Southwest,920 Holiday Hills Drive,Redwood City,94063
28290,AW00028290,I,North America,Canada,6286 Mt. Sequoia Ct.,Cliffside,V8Y 1L1
28291,AW00028291,I,North America,Northwest,5722 Hemlock Ave.,Bremerton,98312
28292,AW00028292,I,North America,Canada,2926 Woodside Court,Newton,V2L3W8
28293,AW00028293,I,North America,Southwest,4943 Lightwood Drive,Santa Monica,90401
28294,AW00028294,I,North America,Southwest,3763 Rosemarie Pl.,Long Beach,90802
28295,AW00028295,I,North America,Northwest,4650 Big Canyon Road,Lebanon,97355
28296,AW00028296,I,North America,Southwest,4839 Belle Dr,Berkeley,94704
28297,AW00028297,I,North America,Northwest,3769 Green Tea Drive,Milwaukie,97222
28298,AW00028298,I,North America,Southwest,565 Oeffler Ln.,Lemon Grove,91945
28299,AW00028299,I,North America,Southwest,4044 Pine Creek Way,Grossmont,91941
28300,AW00028300,I,North America,Northwest,509 Lynwood Drive,Spokane,99202
28301,AW00028301,I,North America,Southwest,852 Santa Maria,Coronado,92118
28302,AW00028302,I,North America,Canada,4561 Thornhill Place,Metchosin,V9
28303,AW00028303,I,Pacific,Australia,5928 First Ave.,Warrnambool,3280
28304,AW00028304,I,Pacific,Australia,3886 Valencia Place,South Melbourne,3205
28305,AW00028305,I,Pacific,Australia,6576 Lime Ridge Dr.,Bendigo,3550
28306,AW00028306,I,Pacific,Australia,5196 Donald Dr.,Melton,3337
28307,AW00028307,I,Pacific,Australia,2582 California Street,Rockhampton,4700
28308,AW00028308,I,Pacific,Australia,3164 San Simeon Dr.,Caloundra,4551
28309,AW00028309,I,Pacific,Australia,5637 Teak Court,Gold Coast,4217
28310,AW00028310,I,Pacific,Australia,4572 Fitzpatrick Drive,Melton,3337
28311,AW00028311,I,Pacific,Australia,3193 Nephi Court,Sydney,1002
28312,AW00028312,I,Pacific,Australia,3647 San Miguel Road,Lavender Bay,2060
28313,AW00028313,I,Pacific,Australia,3444 Elkwood Dr.,Townsville,4810
28314,AW00028314,I,Pacific,Australia,160 Kentucky Drive,Sunbury,3429
28315,AW00028315,I,Pacific,Australia,4575 Sandiago Drive,Hawthorne,4171
28316,AW00028316,I,Pacific,Australia,7292 Preakness Court,Melbourne,3000
28317,AW00028317,I,Pacific,Australia,6700 Delta View Ln.,Silverwater,2264
28318,AW00028318,I,Pacific,Australia,8012 Dalis Dr.,Hervey Bay,4655
28319,AW00028319,I,Pacific,Australia,8476 Kingswood Circle,Lane Cove,1597
28320,AW00028320,I,Pacific,Australia,6227 Oak Creek Ct.,North Sydney,2055
28321,AW00028321,I,Pacific,Australia,7227 Landing Terrace,Brisbane,4000
28322,AW00028322,I,Pacific,Australia,7547 Delta Fair Blvd.,Milsons Point,2061
28323,AW00028323,I,Pacific,Australia,9175 Concord Royale,Hobart,7001
28324,AW00028324,I,Pacific,Australia,8650 Babbe Street,Darlinghurst,2010
28325,AW00028325,I,Pacific,Australia,3553 Blenheim Way,Gold Coast,4217
28326,AW00028326,I,Pacific,Australia,7987 Seawind Dr.,Rockhampton,4700
28327,AW00028327,I,Pacific,Australia,9825 Brodia Court,Cranbourne,3977
28328,AW00028328,I,Pacific,Australia,7980 Firestone Drive,Rockhampton,4700
28329,AW00028329,I,Pacific,Australia,3457 Hitchcock,Townsville,4810
28330,AW00028330,I,North America,Northwest,1594 Ethan Ct.,Olympia,98501
28331,AW00028331,I,North America,Southwest,1251 Alan Drive,Burbank,91502
28332,AW00028332,I,North America,Canada,4816 Condor Dr,Royal Oak,V8X
28333,AW00028333,I,North America,Southwest,5899 Mt. Wilson Place,Berkeley,94704
28334,AW00028334,I,North America,Northwest,878 Amador Ct,Bremerton,98312
28335,AW00028335,I,North America,Southwest,5751 San Vincente Drive,Concord,94519
28336,AW00028336,I,North America,Northwest,8675 Mildred Avenue,Marysville,98270
